Author_id,Author
8512,KYLIE BRANT
8625,LAURA GORDON
4300,EMMA GOLDRICK
5229,GOLDRICK
14811,TRACY HUGHES
8669,LAUREL COLLINS
3430,DIANA HALL
7963,KARA LENNOX
12530,RITA HERRON
13936,STEVE MARTINI
11101,NINA BEAUMONT
9034,LISA BINGHAM
4492,EVE GLADSTONE
1092,BARBARA BOSWELL
2704,COUGHLIN
8146,KATHLEEN EAGLE
540,ANDREA EDWARDS
10681,MINDY NEFF
12526,RITA CLAY ESTRADA
1617,BRASHEAR
3236,DAWSON
7698,JOYCE CAROL OATES
2958,DARIN STRAUSS
12333,RICHARD BERNSTEIN
14531,THOMAS HINE
6904,JESSICA HAGEDORN
11901,PHILIP K DIKE
5364,GWEN LEE
3668,DORIS ELAINE SAUTER
14636,TIM PO
1289,BERNARD E ROLLIN
5647,HELEN STAUFFER WINTER
9412,MAEVE BRENNAN
10004,MARY D ROBERTSON
2295,CHERRIE MORAGA
537,ANDREA CARLISLE
10069,MARY NARKIEWICZ
9410,MADONNA KOLBENSCHLAG
10676,MIMI LUEBBERMANN
944,ARLENE S SKOLNICK
6855,JEROME H SKOLNICK
1237,BELLA ABZUG
14088,SUSAN BROWNMILLER
816,ANNE WILSON SCHAEF
2218,CHARLES M TATUM
11068,NICOLE BLACKMAN
12827,ROBIN BERNSTIEN
13424,SETH CLARK SILBERMAN
13105,RUTH BAETZ
451,AMANDA DAVIS
7929,JYL LYNN FELMAN
2762,CYNTHIA KADOHATA
10377,MICHAEL E GERBER
7275,JOHN ELDREDGE
11282,PADRIAC COLUM
4009,EILEEN CAMPBELL
14566,THOMAS R P MIELKE
9248,LUCIANO DE CRESCENZO
9009,LINDE BIRK
10780,MORTON RHUE
1,A A ATTANASIO
11401,PATRICIA HEDGES
11395,PATRICIA H HEDGES
7186,JOHN ANDREW STOREY
15287,WILLIAM BARRETT
464,AMBER K
10005,MARY DAHEIM
5781,HOLLYJANE RAHLENS
10370,MICHAEL DIBDIN
857,ANTHONY BURGESS
4788,FYODOR DOSTOEVSKY
2676,CONSTANCE GARNETT
7615,JOSEPH FRANK
6352,JAMES RYAN
2316,CHICO BUARQUE
372,ALISON ENTREKIN
5330,GREGORY RABASSA
4126,ELIZABETH FISHEL
6541,JANETTE TURNER HOSPITAL
10608,MIGUEL HERNANDEZ
7116,JODY SHIELDS
245,ALEX CAPUS
13878,STEPHEN M WYLEN
1310,BERNHARD W ANDERSON
8136,KATHERYN PFISTERER DARR
13594,SHMULEY BOTEACH
5722,HERMAN MELVILLE
14730,TOM QUIRK
6341,JAMES PRESTON GIRARD
10411,MICHAEL HOROWITZ
14972,VICKI MARSHALL
14254,SYDNE HEATHER SCHINKEL
14507,THOMAS CHARLES SCHINKEL
10252,MELANIE RAWN
6821,JENNIFER ROBERSON
8073,KATE ELLIOTT
11224,ORHAN PAMUK
4325,ERDAG GOKNAR
5227,GOLDBERRY LONG
8159,KATHLEEN NORRIS
1022,ASHLEY WARLICK
5246,GORDON S HAIGHT
3506,DINAH BIRCH
8444,KITTY RAY
5097,GERALDINE BROOKS
11263,P C CAST
8047,KARLA LANSDOWNESAVE HOCKER
7745,JUDITH A LANSDOWNE
5378,H
13314,SARAH GALLICK
9419,MAGGIE HABERMAN
6679,JEANE MACINTOSH
11262,P B RYAN
9398,MADDY HUNTER
13546,SHERRILYN KENYON
6932,JILL CHURCHILL
6785,JENNA MCKNIGHT
8218,KATIE MACALISTER
4500,EVELYN VAUGHN
14798,TR REID
8428,KINLEY MACGREGOR
7847,JULIA QUINN
13806,STEPHEN A BLY
15172,WARREN DUNFORD
219,ALBERT MURRAY
4159,ELIZABETH MCCRACKEN
10836,NADINE GORDIMER
3840,E M FORSTER
7326,JOHN HERSEY
8075,KATE FLINT
2265,CHARLOTTE BRONTË
10466,MICHAEL MASON
14542,THOMAS L LONG
14487,THERESA NELSON
15418,WILLIAM TAYLOR
8475,KRANDALL KRAUS
1178,BARRETT TILLMAN
7706,JOYCE M ROCHE
9695,MARIE RODRIGUEZ
11957,PHYLLIS SCHNEIDER
12525,RITA CIRESI
8835,LEONARD B SCOTT
11429,PATRICIA NELL WARREN
855,ANTHONY BONNER
6888,JESS STEARN
6675,JEANCHRISTOPHE RUFIN
14790,TOREY HAYDEN
976,ARTHUR CONAN DOYLE
13231,SAMUEL R DELANY
13826,STEPHEN D ALLEN
1536,BOB DAVIS
13572,SHIRLEY
240,ALESIA HOLLIDAY
1218,BEATLES
12426,RICHARD N PATTERSON
12398,RICHARD L POLESE
11663,PEACE PILGRIM
1155,BARBARA SAVAGE
9145,LOREN EISELEY
4862,GALE E CHRISTIANSON
6219,JAMES BANNON
6331,JAMES OREILLY
14337,TARA AUSTEN WEAVER
756,ANNE CALCAGNO
8866,LESLEY DOWNER
3076,DAVID GATES
14574,THOMAS SCOVILLE
15095,W SOMERSET MAUGHAM
13685,SOMERSET MAUGHAM
14352,TCORAGHESSAN BOYLE
10845,NANCY ALBERTS
7994,KAREN JEROME
14909,VALERIE CARNES
1759,BRUNO MADDOX
13265,SANDRA MAGSAMEN
12605,ROBERT CLAIBORNE
5842,HUGH PRATHER
5081,GERALD JAMPOLSKY
349,ALICE RANDALL
14579,THOMAS TRYON
9235,LP HARTLEY
11825,PETER QUENNELL
5119,GERTRUD MUEL NELSON
10440,MICHAEL KUNZE
7293,JOHN G FULLER
2165,CHARLES BARRY TOWNSEND
1126,BARBARA HOBERMAN LEVINE
6970,JIM DREAVER
1121,BARBARA GRAHAM
15006,VICTORIA ROBERTS
8364,KEVIN LEMAN
9287,LYDIA ADAMSON
9625,MARGOT ADLER
14380,TERENCE HANBURY WHITE
8120,KATHERINE MOSBY
11927,PHILIPPE DJIAN
7962,KARA DALKEY
8439,KIRSTY GUNN
3970,EDWARD GOREY
10597,MICK MIDDLES
10286,MELVYN BRAGG
14546,THOMAS MANN
7270,JOHN E WOODS
10385,MICHAEL FRAYN
13930,STEVE JACKSON
5887,IAN LIVINGSTONE
15267,WILL RANDALL
6275,JAMES HAWES
15378,WILLIAM MAKEPEACE THACKERAY
14512,THOMAS DE QUINCEY
192,ALAN RUSSELL
3745,DOUGLAS LINDSAY
8193,KATHRYN WESLEY
12400,RICHARD L ZETTLER
8776,LEE HORNE
282,ALEXANDRA FULLER
1425,BILL CLEAVER
14944,VERA CLEAVER
2489,CHRISTOPHER WRIGHT
8957,LINDA BOLTON
2858,DANA FACAROS
14562,THOMAS PARSONS
8943,LILY TUCK
5504,HAROLD TARRANT
5847,HUGH TREDENNIC
4694,FRANS HAACKEN
4087,ELIYAHU M GOLDRATT
6735,JEFF COX
1364,BETTINE VON ARNIM
14605,TILL RAETHER
4377,ERICH KÄSTNER
6594,JAY PARINI
387,ALIX KATES SHULMAN
4278,EMILY CARMICHAEL
11944,PHYLLIS A WHITNEY
10540,MICHAEL WALLNER
2688,CORINA TETTINGER
3038,DAVID CONGALTON
9977,MARY ALICE MONROE
3582,DONALD E KNUTH
5282,GRAHAM SALISBURY
9957,MARTINE BATES
13323,SARAH MASTERS BUCKEY
12728,ROBERT M PIRSIG
6106,JACK HENRY ABBOTT
10592,MICHIO KAKU
12747,ROBERT OKEEFE
15556,ZOLAR
4115,ELIZABETH CLARE PROPHET
11436,PATRICIA R SPADARO
8907,LEWIS RICHMOND
3871,ECKHART TOLLE
4383,ERICH VON DANIKEN
4957,GENEVIEVE L PAULSON
6460,JANE HOPE
1589,BORIN VAN LOON
12287,REV RAY T MALBROUGH
6017,ISRAEL REGARDIE
10284,MELVIN MORSE
4525,FATHER OSCAR LUKEFAHR CM
12064,R J STEWART
1716,BROTHER LAWRENCE
11947,PHYLLIS GALDE
6413,JAN FRIES
3368,DENISE LINN
6103,JACK HAMM
8078,KATE HORSLEY
4916,GARY QUINN
7551,JONATHAN DEE
9657,MARIAN GREEN
5792,HORIK SVENSSON
9094,LLEWELLYN
3602,DONALD MICHAEL KRAIG
581,ANDREW MCGAHAN
8239,KAY REDFIELD JAMISON
5356,GUY DAMIANKNIGHT
3992,EDWARD SHORTER
4233,ELLIOT PERLMAN
6991,JIM SCHUTZE
10372,MICHAEL DOBBS
4972,GEOFFREY CHAUCER  EDITED BY A C CAWLEY
10685,MINFONG HO
10886,NANCY MADORE
15026,VIRGIL
3215,DAVID WEST
6659,JEAN RHYS
15246,WHITLEY STRIEBER
7988,KAREN HARPER
500,AMY R KAPLAN
10430,MICHAEL KELLER
7010,JIMMY THAPA
12189,RAYMOND BUCKLAND
740,ANNA MAXTED
7530,JON HASSLER
13440,SHANNON DRAKE
12703,ROBERT KORNWISE
8980,LINDA GREENLAW
13515,SHELDON VANAUKEN
14156,SUSAN POLIS SCHUTZ
13893,STEPHEN SCHUTZ
1618,BRAUN LILIAN JACKSON
373,ALISON FRASER
12859,ROBYN DONALD
10829,N RICHARD NASH
4590,FORD MADOX FORD
1616,BRANDON
6588,JAY BRANDON
15264,WILL HOBBS
15457,WITI TAME IHIMAERA
9279,LUIS SEPÚLVEDA
4705,FRANÇOIS MASPÉRO
8559,LANDOLL INC
288,ALEXANDRA STODDARD
9498,MARC ROMANO
9626,MARGOT ANAND
13363,SCHOLASTIC BOOKS
4214,ELLEN MILES
1254,BEN M BAGLIO
10258,MELINDA BLANCHARD
12583,ROBERT BLANCHARD
860,ANTHONY GOTTLIEB
12410,RICHARD LITTLEJOHN
8423,KIMERON N HARDIN
9502,MARCEDOUARD NABE
7357,JOHN LANTIGUA
12145,RALPH WALDO EMERSON
12780,ROBERT SLATER
7299,JOHN GARDNER
4730,FRED VARGAS
5958,IRENE B BRAND
13737,STANLEY APPELBAUM
64,ADAM BARROW
601,ANDREWS
558,ANDREW CALCUTT
248,ALEX FLINN
5895,IAN SMALL
10341,MICHAEL BERNSTEIN
13385,SCOTT ROBERTSON
11042,NICK DANZIGER
10041,MARY KAY ASH
9636,MARGUERITE KELLY
4066,ELIA PARSONS
12222,REBECCA HIRSH
7797,JUDITH ZIMMER
3808,DURELL GODFREY
11370,PATRICIA A MCKILLIP
5604,HEINRICH BOLL
2372,CHRISTEL ROST
2826,DAMIEN SIMONIS
2917,DANIEL ROBINSON
14787,TONY WHEELER
2775,CYRIL COLLARD
1697,BRIGITTE CHABROL
14923,VALÉRIE MALFOY
6716,JEANNOËL SCHIFANO
9426,MAGNAN
4451,EUDORA WELTY
15060,VLADIMIR RADUNSKY
1080,BAGRAM IBATOULLINE
13519,SHELLEY MOORE THOMAS
6819,JENNIFER PLECAS
2348,CHRIS HEDGES
7898,JULIEN GRACQ
6857,JEROME KLAPKA JEROME
4790,FÉDOR DOSTOÏEVSKI
149,ALAIN BESANÇON
218,ALBERT MOUSSET
10767,MONTHERLANT
11294,PAM FRANKAU
12368,RICHARD FIRSTMAN
6399,JAMIE TALAN
5501,HAROLD ROBBINS
13209,SAM A DONALDSON JR
2414,CHRISTINE MCGUIRE
1890,CARLA NORTON
395,ALLAN ECKERT
6136,JACK WOMACK
11985,PIERRE PELOT
762,ANNE DAMOUR
14041,STÉFAN ZWEIG
3535,DOMINIQUE AUTRAND
2600,CLIFFORD D SIMAK
6856,JEROME K JEROME
5070,GEORGES SIMENON
13007,ROSEMARIE MAKINOFAYOLLE
8538,L SPRAGUE DE CAMP
8944,LIN CARTER
1037,AUGUST WILLIAM DERLETH
13714,SR MARY JEAN DORCY
7017,JN WILLIAMSON
4912,GARY NULL
13447,SHARAN NEWMAN
13,A E VAN VOGT
1613,BRADY
3851,EARL B MCELFRESH
67,ADAM BRAVER
11996,PIERS PAUL READ
14258,SYDNEY OMARR
1877,CARL PAYNE TOBEY
8836,LEONARD BARDEN
2190,CHARLES H GOREN
1974,CAROLE BELLACERA
11922,PHILIPP VANDENBERG
6758,JEFFERY HUDSON
1498,BIRGIT SCHÖNBERGER
15561,ZOË JENNY
23,A L HASKETT
10034,MARY JANE MAFFINI
7746,JUDITH ARNOLD
1129,BARBARA KEILER
2472,CHRISTOPHER PAUL CURTIS
8027,KARIN FOSSUM
7617,JOSEPH GARCIA
1783,BURTON WHITE
15508,YITTA HALBERSTAM
7770,JUDITH LEVENTHAL
1313,BERNIE S SIEGEL
10137,MATT RIDLEY
14536,THOMAS K LANDAUER
14260,SYED HUSSEIN ALATAS
6824,JENNIFER WORICK
8347,KERRY COLBURN
777,ANNE HIGGINS
10667,MILLIE STAMM
14155,SUSAN OSTROV WEISSER
10665,MILLIE CRISWELL
5585,HEATHER MCNAMARA
9117,LOIS KEITH
3879,ED HIRSCH JR
9809,MARK FUHRMAN
10820,N COLLINS
196,ALAN TITCHMARSH
10668,MILLIGAN
13836,STEPHEN FRY
7566,JONATHAN MILLER
3235,DAWNA WALTER
9807,MARK FRANKS
1367,BETTY BETHARDS
6151,JACLYN GRACE
6372,JAMES V HART
157,ALAN ALDRICH
2793,D H LAWRENCE
4559,FIONA WALKER
8554,LANCE ARMSTRONG
13192,SALLY JENKINS
11300,PAM YOUNG
11678,PEGGY JONES
13415,SENA JETER NASLUND
13046,ROY BLOUNT JR
3951,EDWARD ABBEY
12240,REDMOND OHANLON
4481,EVAN HARRIS
13439,SHANG CHUN SHU CUN
10141,MATTHEW BUNSON
11284,PAGE BRYANT
3388,DENNIS WHOLEY
6852,JEROME CHARYN
1195,BARRY SEARS
1447,BILL LAWREN
2376,CHRISTIAN DE LA HUERTA
10144,MATTHEW FOX
6989,JIM MORRISON
2425,CHRISTINE WILTZ
10534,MICHAEL THOMAS FORD
14752,TOMMY TUNE
14033,STUART SMALLEY
9911,MARTIN
8306,KEN SPRAGUE
4050,ELAN GOLOMB
323,ALICE A BAILEY
14108,SUSAN FORWARD
6966,JIM DAVIS
768,ANNE FINE
6623,JEAN BOOKER
341,ALICE MARY CONNALLY FISK
10498,MICHAEL POLLAN
11955,PHYLLIS RICHMAN
14920,VALERIE WOLZIEN
1564,BOBBIE HINMAN
10666,MILLIE SNYDER
1407,BEVERLY WEST
10897,NANCY PESKE
6668,JEAN URE
8035,KARIN YAPALATER
10904,NANCY STAR
7078,JOANNA CARL
8657,LAURA VAN WORMER
5168,GINNA GRAY
9430,MAIRA KALMAN
14599,TIBOR KALMAN
13969,STEVEN HELLER
4681,FRANK O BRAYNARD
14682,TODD STRASSER
11307,PAMELA E APKARIANRUSSELL
10539,MICHAEL WALLIS
14236,SUZANNE WALLIS
255,ALEX KOTLOWITZ
10513,MICHAEL SAVAGE
1849,CANDICE BERGEN
5031,GEORGE MAIR
4802,G GARFIELD CRIMMINS
692,ANN LINNEA
1158,BARBARA SHER
1161,BARBARA SMITH
4773,FRITZ EICHENBERG
11943,PHOEBE MCPHEE
13837,STEPHEN FUENTES
10251,MELANIE MUNNELL
15444,WILSON RAWLS
9588,MARGARET PETERSON HADDIX
15438,WILLO DAVIS ROBERTS
1187,BARRY DENENBERG
4889,GARY A LIPPINCOTT
14693,TOM BROKAW
6053,J LAWLER
4723,FRED MUSTARD STEWART
11878,PHIL MCGRAW
1807,C M WOODHOUSE
13069,RUDOLFO ANAYA
753,ANNE BARONE
14897,V C ANDREWS
7290,JOHN FORBES
8231,KAY ALLENBAUGH
13695,SONJA MASSIE
14090,SUSAN CAMPBELL BARTOLETTI
6761,JEFFREY D GREENE
14020,STUART FRIEDMAN
7135,JOE KRAYNAK
2059,CASSANDRA KING
7110,JODI PICOULT
13871,STEPHEN L CARTER
519,ANCHEE MIN
6954,JILLIAN MEDOFF
9045,LISA GORNICK
1344,BETSY CARTER
8509,KYLE MILLS
9933,MARTIN J SMITH
14521,THOMAS FRENCH
10907,NANCY TAYLOR ROSENBERG
13510,SHELBY YASTROW
13751,STANLEY POTTINGER
446,AMANDA ASHLEY
3221,DAVID WILTSE
13689,SONIA ICILYN
10211,MCCOY JUDI
2153,CHARLAINE HARRIS
14224,SUZANNE FORSTER
435,ALTON GANSKY
11903,PHILIP KERR
13762,STEF ANN HOLM
7865,JULIAN SYMONS
1361,BETTER HOMES AND GARDENS BOOKS
8981,LINDA HALLAM
14250,SWAMI PRABHAVANANDA
4746,FREDERICK MANCHESTER
4792,G AMP
12076,R PUBLISHING
2537,CLAIRE FOLKARD
53,ABBY KANTER
12202,RAYMOND PIERSON
11872,PHIL GROSS
10623,MIKE GROSS
11097,NILO CRUZ
12241,REED ARVIN
3181,DAVID ROSENFELT
5142,GILES BLUNT
13834,STEPHEN FREY
1046,AUSTIN CLARKE
14055,SUE HENRY
6378,JAMES W HALL
15040,VIRGINIA LANIER
6267,JAMES GRIPPANDO
13855,STEPHEN J CANNELL
13818,STEPHEN CANNELL
12822,ROBIN  COOK
13437,SHANE AND SHERIDAN
6992,JIM SCREENPLAY BASED ON THE B
5837,HUGH COOK
362,ALIEN STEVENS
7336,JOHN J NANCE
10153,MATTHEW REILLY
15363,WILLIAM KENT KRUEGER
10460,MICHAEL MACDONALD MOONEY
409,ALLEN DRURY
10369,MICHAEL DARKOW
9646,MARIA ELENA MORGAN
10807,MURRAY BAIL
6979,JIM KARAS
4933,GAY HENDRICKS
9722,MARILYN VOS SAVANT
2739,CURL
9951,MARTIN V RICCARDO
6430,JANA MARCUS
8124,KATHERINE RAMSLAND
13122,RUTH MARAN
4859,GAIL TSUKIYAMA
6702,JEANNE KALOGRIDIS
599,ANDREW X PHAM
2063,CATHARINA DAY
9452,MALIKA OUFKIR
10566,MICHELE FITOUSSI
12978,ROS SCHWARTZ
10216,MCKAY JENKINS
11458,PATRICIA WYNN
15304,WILLIAM COHEN
14482,THERESA FOY DIGERONIMO
10328,MICHAEL ALEXANDER
8452,KJERSTI HOFF BAEZ
12179,RAY GRIGG
11733,PETER ALBANO
12871,ROD R BUTTERWORTH
10598,MICKEY FLODIN
533,ANDREA BOESHAAR
6475,JANE ORCUTT
1019,ASHLEY MCCONNELL
9546,MARGARET
15436,WILLIAMS
10322,MICHAEL
5741,HICKMAN
14805,TRACY
2684,COPYR
12087,RA SALVATORE
9255,LUCRETIUS
12961,RONALD E LATHAM
7305,JOHN GODWIN
5790,HORACE
15081,W G SHEPHERD
11805,PETER MANSFIELD
11557,PAUL HALPERN
6304,JAMES LOWDER
7344,JOHN KEEGAN
4808,G LEE BOWIE
12599,ROBERT C SOLOMON
10297,MEREDITH W MICHAEL
1467,BILL POGUE
12092,RACHEL BELL
5809,HOWARD PEIPER
3161,DAVID NORBROOK
5405,H R WOUDHUYSEN
347,ALICE NOTLEY
8521,L E MODESITT JR
13008,ROSEMARY  EDMONDS
5101,GERARD DEL RE
11387,PATRICIA DEL RE
14307,TAISHA ABELAR
1898,CARLOS CASTENEDA
10569,MICHELE JAMAL
3807,DUONG THU HUONG
11859,PHAN HUY DUONG
11110,NINA MCPHERSON
4316,EMRYS JONES
10533,MICHAEL TANNER
7487,JOHN T LAWRENCE
4737,FREDERICK BUSCH
5885,IAN KELLAM
11076,NIEN CHENG
834,ANNIE DILLARD
684,ANN HOOD
898,ANTONIO SKARMETA
8126,KATHERINE SILVER
11340,PAT BARKER
9955,MARTINA DEVLIN
13256,SANDRA FELTON
13002,ROSE MARIE NICHOLS MCGEE
9425,MAGGIE STUCKEY
9008,LINDA YANG
328,ALICE BORCHARDT
9510,MARCELLE KARP
3262,DEBBIE STOLLER
5931,INGA MUSCIO
1995,CAROLINE G MERCER
8511,KYLIE ADAMS
13558,SHERRYL WOODS
2385,CHRISTIE RIDGWAY
11377,PATRICIA CABOT
3628,DONNA GILLESPIE
1396,BEVERLY BRANDT
9163,LORI SCHILLER
447,AMANDA BENNETT
7410,JOHN MILTON
2479,CHRISTOPHER RICKS
14873,UPTON SINCLAIR
10775,MORRIS DICKSTEIN
10146,MATTHEW J BRUCCOLI
3940,EDMUND WILSON
5496,HAROLD M SILVERMAN
5682,HENRY BLACKABY
12335,RICHARD BLACKABY
13625,SILVER RAVENWOLF
10303,MERLIN STONE
10160,MATTHEW WARD
2458,CHRISTOPHER HAMMOND
7324,JOHN HAWKES
9013,LINDSAY FAITH RECH
13773,STEFFIE HALL
4188,ELIZABETH YOUNG
11603,PAUL ROGAT LOEB
251,ALEX KAVA
183,ALAN LIGHTMAN
7661,JOSEPHINE TEY
14679,TODD KOMARNICKI
14663,TINA WAINSCOTT
13902,STEPHEN WRIGHT
7098,JOANNE M DOCHTERMAN PHD  RN  FAAN
5216,GLORIA M BULEC
4143,ELIZABETH JOLLEY
2783,D C BROD
7443,JOHN R RIGGS
5091,GERALD PETIEVICH
2275,CHARLOTTE MACLEOD
7558,JONATHAN HAVARD
10987,NEIL SHULMAN
10974,NEI SHULMAN
11737,PETER BEBRANDT
7648,JOSEPH WAMBAUGH
3878,ED GREENWOOD
14881,URSULA LEGUIN
12382,RICHARD HESCOX
8431,KIRK DOUGLAS
5201,GLENN DAKIN
6776,JEFFREY ROBINSON
11968,PIERRE BARBÉRIS
12337,RICHARD BOHRINGER
603,ANDREÏ KOURKOV
10943,NATHALIE AMARGIER
2404,CHRISTINE ANGOT
15560,ZOÉ VALDÉS
3524,DJIAN
15076,W AMP
9371,M HOFFER
15048,VITALIANO BRANCATI
11466,PATRICK CREAGH
11495,PATRICK SUSKIND
14122,SUSAN HUBBARD
14557,THOMAS NOGUCHI
25,A LYONS
536,ANDREA CAMILLERI
13892,STEPHEN SARTARELLI
11486,PATRICK MCCABE
7713,JP CARASSO
200,ALAN VANNEMAN
6639,JEAN HAGER
11195,ODO HIRSCH
5192,GLEN COOK
7546,JONATHAN BARRY
6994,JIM SILKE
12216,REBECCA BRADLEY
14421,TERRY MCGARRY
10680,MINDY L KLASKY
10889,NANCY MCKENZIE
8029,KARIN LOWACHEE
8508,KW JETER
15052,VIVIAN SCHILLING
15096,W STEVEN BROWN
13475,SHARON SCHULZE
13752,STANLEY SMITH
14695,TOM BULLIMORE
3399,DERRICK NIEDERMAN
5858,HY C
4160,ELIZABETH MCGREGOR
12941,RON KOERTGE
10610,MIGUELANXO PRADO
9590,MARGARET SAYERS PE
3028,DAVID CALDER
14005,STIEG RETLIN
11297,PAM MUNOZ RYAN
5083,GERALD L HOLMES
14341,TASHA TUDOR
3245,DEAN HUGHES
6528,JANET QUINHARKIN
6454,JANE HARRINGTON
7029,JOAN AIKEN
11350,PAT MARRIOTT
12598,ROBERT C OBRIEN
15549,ZENA BERNSTEIN
11053,NICK WEST
2650,COLLEEN OSHAUGHNESSY MCKENNA
8112,KATHERINE COVILLE
6257,JAMES FENIMORE COOPER
5963,IRENE HUNT
4539,FELICE HOLMAN
11595,PAUL O ZELINSKY
9059,LISA NORBY
4548,FERNADO FERNANDEZ
12511,RICK NORTH
10653,MILDRED D TAYLOR
12842,ROBIN LAWRIE
8816,LEO AND DIANE DILLON
8121,KATHERINE NEVILLE
10751,MONICA HUGHES
1830,CAMERON DOKEY
4218,ELLEN REYMES
3290,DEBORAH GREGORY
4089,ELIZA WILLARD
579,ANDREW MATTHEWS
5178,GIRLING
11246,OTTO M FRANK
10706,MIRJAM PRESSLER
14143,SUSAN MAS
13761,STEDMAN GRAHAM
10554,MICHEL HOUELLEBECQ
4688,FRANK WYNNE
3302,DEBORAH MORGAN
2922,DANIEL W PATTERSON
6660,JEAN RITCHIE
10133,MATT GROENING
7677,JOSIE LLOYD
4288,EMLYN REES
5109,GERMAINE GREER
5695,HENRY ROOT
11583,PAUL M ANGLE
4574,FLORENCE SCOVELSHINN
14407,TERRY ALFORD
3426,DIANA CULBERTSON
14643,TIM WYNNEJONES
1651,BRIAN DOYLE
8049,KARLEEN BRADFORD
9887,MARTHA BROOKS
3473,DIANE SCHOEMPERLEN
2399,CHRISTINA SCHWARZ
10739,MOLLY JONGFAST
13580,SHIRLEY JACKSON
13016,ROSEMARY SUTCLIFF
7893,JULIE REECE DEAVER
9707,MARILYN BUTLER
530,ANDRE NORTON
6168,JACQUELINE PARK
9017,LINDSEY DAVIS
11838,PETER TREMAYNE
766,ANNE ELIOT CROMPTON
9540,MARCUS STONE
7210,JOHN BOWEN
7834,JULES WATSON
5523,HARRIS
626,ANGELA DOHERTY
11030,NICHOLAS GUILD
8401,KIM LEWIS
4675,FRANK MCDONALD
3344,DELL SHANNON
12093,RACHEL BILLINGTON
5864,IAIN FINLAY
1078,B WILSON
1017,ASHLAND PRICE
13011,ROSEMARY EDGHILL
4289,EMMA BLAIR
10148,MATTHEW KNEALE
9664,MARIAN THURM
7431,JOHN PETERMAN
2751,CYNTHIA BORRIS
9952,MARTIN WADDELL
11460,PATRICK BENSON
11203,OLE RISOM
13247,SANDRA BOYNTON
11660,PD EASTMAN
3104,DAVID ICKE
12290,REX GIBSON
10825,N KANTARIS
12025,PRM OLIVER
2994,DAVE STERN
9616,MARGE PIERCY
2720,CRAIG NOVA
9824,MARK LE FANU
14862,ULRICH HOLBEIN
9794,MARK CHILDRESS
13066,RUDOLF HERMSTEIN
4940,GEMMA ALEXANDER
11420,PATRICIA LEWIN
9908,MARTI LEIMBACH
12928,ROMAIN GARY ÉMILE AJAR
3591,DONALD J SOBOL
14360,TED ENIK
14205,SUSHIL JAJODIA
14899,V S SUBRAHMANIAN
13918,STEVE CUNNINGHAM
7798,JUDSON ROSEBUSH
3653,DONNIE OQUINN
13823,STEPHEN COSGROVE
6893,JESSE LIBERTY
9792,MARK CASHMAN
2365,CHRISTA KRÜGER
3665,DORIS DÖRRIE
4522,FANNY MORWEISER
2655,COLUM MCCANN
3649,DONNA W CROSS
15472,WOLFGANG NEUHAUS
6422,JAN MEHLUM
6899,JESSICA ANDERSEN
8850,LEONARD WOLF
29,A N ROQUELAURE
1123,BARBARA HAMBLY
12031,PROSPER MÉRIMÉE
3497,DIETRICH SCHWANITZ
2685,CORA STEPHAN
5321,GREGOR SANDER
604,ANDRÉ GIDE
12124,RAIMUND THEIS
2422,CHRISTINE STEMMERMANN
11976,PIERRE JOFFROY
14863,ULRICH KUNZMANN
13768,STEFAN ZWEIG
4760,FRIEDERIKE MAYRÖCKER
234,ALEJO CARPENTIER
822,ANNELIESE BOTOND
15440,WILLY BREINHOLST
169,ALAN DURBAND
6689,JEANJACQUES SEMPE
3301,DEBORAH MOGGACH
13596,SHULAMIT LAPID
2449,CHRISTOPHER DOLLEY
4071,ELINOR LIPMAN
9253,LUCIUS SHEPARD
6049,J K POTTER
12698,ROBERT KELLEY
15151,WALTER PRUNCEL
8459,KLAUS MÜLLER
12813,ROBERTO CALASSO
11766,PETER FITZSIMONS
15544,ZECHARIA SITCHIN
11711,PENTHOUSE INTERNATIONAL
9607,MARGARET WEIS AND TRACY HICKMAN
9228,LOUISE VOSS
10293,MEREDITH ANN PIERCE
8185,KATHRYN M DRENNAN
15485,WS MERWIN
11874,PHIL HIRSCH
1647,BRIAN BUNIAK
3305,DEBORAH SCOTT
3170,DAVID POYER
1157,BARBARA SEULING
12224,REBECCA OCONNELL
5748,HILARY JENKINS
5195,GLEN GRANT
5531,HARRY CREWS
10632,MIKE MILLER
6405,JAN BRETT
6884,JERRY W WARD
14374,TENAYA DARLINGTON
3749,DOUGLAS PAGELS
11451,PATRICIA WAYANT
4895,GARY D CHAPMAN
8577,LARRY BURKETT
14456,THE EDITORS OF PEOPLE MAGAZINE
14455,THE EDITORS OF PEOP
14454,THE EDITORS OF ENTERTAINMENT WEEKLY
14450,THE EDITORS OF
7147,JOE STAHLKUPPE
14014,STORMIE OMARTIAN
12528,RITA DOVE
6916,JEWEL
11089,NIKKI GIOVANNI
14777,TONY MEDINA
9197,LOUIS REYES RIVERA
13692,SONIA SANCHEZ
3125,DAVID LEHMAN
3424,DIANA BARRON
8429,KIRBY RECORD
13966,STEVEN FERRY
14335,TANYA PETROVNA
6644,JEAN KRUEGER
7150,JOEL BROUWER
3616,DONALD W HAYWARD
6710,JEANNETTE EYERLY
1422,BILL BUCHANAN
7957,KANDY RADZINSKI
6993,JIM SHEPARD
5000,GEORGE C WILLIAMS
15277,WILLIAM  SHAKESPEARE
